"REF","LIS_TEST_LABEL","INSTRUMENT_TEST_CODE","DESCRIP","M_REF","DAY_PRIORITY","NIGHT_PRIORITY","HOLIDAY_PRIORITY","CALCULATED","ON_HOLD","GRP_REF","REF_1","LK_USER_REF","CODE","NAME","CONNECTED","DRIVER_CLASS_NAME","PROPERTIES_FILE_PATH","MODE_O","WAIT_FOR_RESULT_CONFIRMATION","ON_HOLD_1","DLY_DB_SAMPLES_2SEND","DLY_SAMPLE_DISP_REFRESH","DLY_FOR_RESERVE_RETRY","DLY_FOR_RETRY_LATER","DLY_FOR_TIME_OUT","COM_PORT","COM_BAUDE_RATE","COM_PARITY","COM_DATA_BITS","COM_STOP_BIT","IS_EMUL","RELATED_INSTR","PORT","M_REF_1"
1409,"124","1130","AMH",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1410,"124","130","AMH",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1429,"494","610","FolicAcid",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1451,"805","730","A-TSHR",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1452,"806","120","HE 4",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1469,"901","PRO","PRO.6",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1470,"905","ERY","ERY.1",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1471,"900","pH","pH.10",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1472,"906","LEU","LEU.2",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1473,"904","NIT","NIT.3",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1474,"902","GLU","GLU.5",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1475,"908","BIL","BIL.8",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1476,"903","KET","KET.4",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1477,"907","COL","COL.20",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1489,"909","CLA","CLA.21",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1490,"910","SG","SG.22",123,1,1,1,0,0,0,123,0,"COBAS-U601","COBAS-U601",1,"b01.l3.drivers.roches.cobas.u601701.CobasU601701Driver","",1,0,0,10000,10000,2000,2000,30000,"6500",9600,0,8,1,0,"",8834,1
1509,"425","961","LDL C",83,1,1,1,1,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1529,"42","RET#","RET#",163,2,2,2,0,0,0,163,0,"PENTRA-BUP","PENTRA-BUP",0,"b01.l3.drivers.horiba.pentraML.PentraMLDriver","",1,0,1,10000,10000,500,2000,30000,"COM28",9600,0,8,1,0,"",8828,1
1530,"43","RET%","RET%",163,2,2,2,0,0,0,163,0,"PENTRA-BUP","PENTRA-BUP",0,"b01.l3.drivers.horiba.pentraML.PentraMLDriver","",1,0,1,10000,10000,500,2000,30000,"COM28",9600,0,8,1,0,"",8828,1
1549,"505","410","B12",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1589,"312","370","Estradiol III",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1629,"495","228","Haptoglobin",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
1630,"499","48","Alpha1",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
1631,"498","707","Ceruloplasmin",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
1632,"723","723","Lp a",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1633,"724","968","Lp a",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1649,"430","990","K",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1650,"407","763","CO2",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1651,"408","991","Cl",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1652,"434","989","Na",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1655,"121","5","TG",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1654,"51","10","HE4",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1656,"124","472","AMH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1657,"311","89","Cortisol II",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1658,"312","223","Estradiol III",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1659,"400","253","M ALB",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1660,"401","479","NH3",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1661,"402","566","AMYL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1662,"403","734","DBIL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1663,"404","299","TBIL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1664,"405","699","Ca",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1665,"409","798","CHOL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1666,"410","57","CK",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1667,"411","546","CK-MB",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1668,"412","452","CREA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1669,"413","67","Ferritine",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1670,"414","668","GLU",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1671,"415","480","GGT",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1675,"419","661","FE",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1676,"420","964","TIBC",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1677,"421","80","LDH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1678,"422","786","LIPAS",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1679,"423","435","HDLC3",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1680,"424","59","LDLC",143,3,3,3,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1681,"425","961","LDL C",143,3,3,3,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1682,"426","45","LPA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1683,"427","688","MG",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1684,"428","158","ALP",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1685,"429","675","PHOS",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1686,"431","679","TP",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1687,"432","413","ALB",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1688,"433","962","A/G",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1689,"435","587","GOT",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1690,"436","685","GPT",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1691,"437","187","TRSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1692,"438","781","TG",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1693,"439","577","TN-T",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1694,"440","419","UREA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1695,"441","700","UA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1696,"442","36","C3c",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1697,"443","32","C4",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1698,"444","256","CRP",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1699,"445","574","PRO-BNP",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1706,"451","94","PTH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1702,"447","142","DHEAS",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1703,"448","99","FSH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1704,"449","20","LH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1705,"450","120","Insulin",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1707,"452","235","Progesterone",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1708,"453","14","PRL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1709,"454","216","TESTO",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1711,"456","477","COCAI",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1712,"457","498","OPIAT",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1713,"458","445","CANAB",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1714,"459","144","CARB",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1715,"460","115","Digoxin",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1716,"461","207","VALP",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1717,"462","508","PHENO",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1718,"463","772","RPHNY",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1719,"464","415","THEO",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1720,"107","134","AFP",143,1,1,1,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1721,"466","49","CEA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1722,"467","600","B12",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1723,"468","127","CROSSL",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1724,"469","101","Estradiol",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1725,"470","114","Folate",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1726,"471","465","IGM",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1727,"472","674","IGG",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1728,"473","458","IGA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1729,"475","37","ASLO",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1730,"476","52","CA15-3",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1731,"477","54","CA19-9",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1732,"478","53","CA125",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1733,"480","708","TP-UR",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1734,"481","47","Lactate",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1735,"482","97","ACTH",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1736,"483","318","KAPPA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1737,"484","319","LAMBDA",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1738,"485","966","Free K/L",143,9,9,9,1,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
1741,"488","402","TP-CSF",143,9,9,9,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
